[1.047602891921997, 1.047387719154358, 1.0514438152313232, 1.0426958799362183, 1.0390998125076294, 1.0413727760314941, 1.0426609516143799, 1.0414953231811523, 1.03887939453125, 1.0424972772598267, 1.0392768383026123, 1.0367951393127441, 1.03831946849823, 1.034106969833374, 1.037941336631775, 1.0308679342269897, 1.0353394746780396, 1.0338184833526611, 1.0340888500213623, 1.039876937866211, 1.0376423597335815, 1.0364787578582764, 1.0250107049942017, 1.0379647016525269, 1.0331833362579346, 1.0381709337234497, 1.031383991241455, 1.034822702407837, 1.0334079265594482, 1.0320022106170654, 1.0288835763931274, 1.0343186855316162, 1.0318032503128052, 1.0319169759750366, 1.0270984172821045, 1.0372925996780396, 1.0324275493621826, 1.0330979824066162, 1.033136010169983, 1.0277965068817139, 1.0293049812316895, 1.0353245735168457, 1.0299617052078247, 1.036544919013977, 1.0376869440078735, 1.0391429662704468, 1.0349420309066772, 1.0364943742752075, 1.0345395803451538, 1.03567636013031, ]
[1.1375645399093628, 1.1244876384735107, 1.1340100765228271, 1.1313446760177612, 1.1308480501174927, 1.1288566589355469, 1.1282002925872803, 1.122478723526001, 1.1254634857177734, 1.1211520433425903, 1.1329814195632935, 1.1306785345077515, 1.1291069984436035, 1.1267035007476807, 1.1336555480957031, 1.130680799484253, 1.125131607055664, 1.1314008235931396, 1.1200298070907593, 1.126355528831482, 1.1244779825210571, 1.1227978467941284, 1.1246274709701538, 1.124659776687622, 1.1245664358139038, 1.1370255947113037, 1.1286203861236572, 1.1231210231781006, 1.1319735050201416, 1.1290639638900757, 1.1210806369781494, 1.1188703775405884, 1.1309449672698975, 1.1294649839401245, 1.1320958137512207, 1.1282752752304077, 1.1249445676803589, 1.1296846866607666, 1.1286135911941528, 1.132154107093811, 1.1268105506896973, 1.1214667558670044, 1.128136157989502, 1.1312508583068848, 1.1279518604278564, 1.117578387260437, 1.132527470588684, 1.1230961084365845, 1.1308772563934326, 1.1364755630493164, ]
[1.3380341529846191, 1.3469609022140503, 1.350342869758606, 1.3730882406234741, 1.373840570449829, 1.3719931840896606, 1.3738911151885986, 1.3806730508804321, 1.37407648563385, 1.371977686882019, 1.3785614967346191, 1.3760038614273071, 1.384585976600647, 1.3685580492019653, 1.3782641887664795, 1.3918501138687134, 1.372151255607605, 1.3855581283569336, 1.3783646821975708, 1.3801543712615967, 1.3805903196334839, 1.3925046920776367, 1.378063440322876, 1.3920981884002686, 1.387601613998413, 1.3939573764801025, 1.384047269821167, 1.385398268699646, 1.3872394561767578, 1.3872296810150146, 1.391743540763855, 1.3832558393478394, 1.3865704536437988, 1.3907912969589233, 1.3837476968765259, 1.3921860456466675, 1.3818963766098022, 1.38279390335083, 1.3887128829956055, 1.3837683200836182, 1.3849724531173706, 1.387092113494873, 1.3864612579345703, 1.3834302425384521, 1.3944146633148193, 1.3854073286056519, 1.3901135921478271, 1.3916239738464355, 1.385495901107788, 1.3910092115402222, ]
[1.1119757890701294, 1.0891516208648682, 1.0974642038345337, 1.087363839149475, 1.087274193763733, 1.0810047388076782, 1.078540563583374, 1.0812290906906128, 1.0800273418426514, 1.080823302268982, 1.0777393579483032, 1.0799647569656372, 1.0787922143936157, 1.079178810119629, 1.0779519081115723, 1.0770766735076904, 1.0828698873519897, 1.073903203010559, 1.0794788599014282, 1.0711990594863892, 1.0821983814239502, 1.0806183815002441, 1.0705128908157349, 1.073574423789978, 1.0792704820632935, 1.0784720182418823, 1.070300817489624, 1.0718443393707275, 1.0717114210128784, 1.0779476165771484, 1.073140025138855, 1.0801352262496948, 1.0745832920074463, 1.0747228860855103, 1.0692914724349976, 1.0764732360839844, 1.0759837627410889, 1.0758978128433228, 1.0714631080627441, 1.0677824020385742, 1.0727227926254272, 1.0759284496307373, 1.072360634803772, 1.073263168334961, 1.072320818901062, 1.0761208534240723, 1.0770529508590698, 1.065808653831482, 1.0763306617736816, 1.0714428424835205, ]
[1.1342884302139282, 1.1301567554473877, 1.1223524808883667, 1.1160125732421875, 1.1111568212509155, 1.11286199092865, 1.1067910194396973, 1.1078022718429565, 1.1024494171142578, 1.101422905921936, 1.1043082475662231, 1.105631709098816, 1.1058409214019775, 1.099369764328003, 1.1003388166427612, 1.1083136796951294, 1.1008391380310059, 1.1036795377731323, 1.0943254232406616, 1.093858242034912, 1.1041674613952637, 1.0985350608825684, 1.0933802127838135, 1.1032273769378662, 1.0892466306686401, 1.094865322113037, 1.0984454154968262, 1.0986698865890503, 1.099245309829712, 1.0961439609527588, 1.1008436679840088, 1.0936071872711182, 1.0896425247192383, 1.0972740650177002, 1.0987848043441772, 1.1009517908096313, 1.0974361896514893, 1.0928537845611572, 1.1011567115783691, 1.0950757265090942, 1.0885260105133057, 1.0916017293930054, 1.0878159999847412, 1.09661865234375, 1.0900473594665527, 1.0973519086837769, 1.0943652391433716, 1.091771125793457, 1.097311019897461, 1.0952072143554688, ]
[1.0983589887619019, 1.1033092737197876, 1.0947296619415283, 1.0935899019241333, 1.097046136856079, 1.0971163511276245, 1.09201979637146, 1.0885357856750488, 1.092003583908081, 1.088207483291626, 1.0869929790496826, 1.0897539854049683, 1.0931260585784912, 1.0984039306640625, 1.0925363302230835, 1.0945981740951538, 1.0908489227294922, 1.0857940912246704, 1.0889545679092407, 1.0892975330352783, 1.0866014957427979, 1.0942809581756592, 1.0903120040893555, 1.087935447692871, 1.079795479774475, 1.085217833518982, 1.0869050025939941, 1.0843167304992676, 1.0886203050613403, 1.084852695465088, 1.0864039659500122, 1.0838568210601807, 1.0900226831436157, 1.0873554944992065, 1.0815279483795166, 1.0840263366699219, 1.091262936592102, 1.0880783796310425, 1.084534764289856, 1.087687373161316, 1.085525393486023, 1.0864760875701904, 1.0851036310195923, 1.085689902305603, 1.0887606143951416, 1.088208794593811, 1.0913221836090088, 1.0869958400726318, 1.0866154432296753, 1.087173581123352, ]
[1.0869818925857544, 1.1003695726394653, 1.0943772792816162, 1.0911452770233154, 1.0931017398834229, 1.0871129035949707, 1.0880367755889893, 1.0810129642486572, 1.0876905918121338, 1.0799052715301514, 1.0897698402404785, 1.0804367065429688, 1.0703047513961792, 1.078520655632019, 1.073999047279358, 1.0774110555648804, 1.0763782262802124, 1.0748318433761597, 1.0725990533828735, 1.0744445323944092, 1.0763930082321167, 1.0769399404525757, 1.073637843132019, 1.0791524648666382, 1.0770691633224487, 1.0670852661132812, 1.0743409395217896, 1.06818687915802, 1.0672372579574585, 1.072888970375061, 1.0719401836395264, 1.0711568593978882, 1.071693778038025, 1.0695068836212158, 1.0725289583206177, 1.0730684995651245, 1.0716686248779297, 1.0619049072265625, 1.0641528367996216, 1.0655033588409424, 1.0671244859695435, 1.0700385570526123, 1.0687576532363892, 1.0640223026275635, 1.0625377893447876, 1.0687555074691772, 1.0712412595748901, 1.072723627090454, 1.0672146081924438, 1.06771719455719, ]
[1.2989286184310913, 1.2929316759109497, 1.3024418354034424, 1.2927753925323486, 1.2908978462219238, 1.2896037101745605, 1.2859126329421997, 1.2909002304077148, 1.2860395908355713, 1.2843340635299683, 1.2903252840042114, 1.2852925062179565, 1.2863750457763672, 1.2816325426101685, 1.2869138717651367, 1.287458062171936, 1.2892787456512451, 1.2792860269546509, 1.2871545553207397, 1.2811753749847412, 1.2852060794830322, 1.2805140018463135, 1.2825839519500732, 1.2891350984573364, 1.2778456211090088, 1.2843369245529175, 1.2769038677215576, 1.2872562408447266, 1.2763006687164307, 1.2781455516815186, 1.2878309488296509, 1.2684495449066162, 1.2818849086761475, 1.2759654521942139, 1.2865409851074219, 1.2815295457839966, 1.286368489265442, 1.2798521518707275, 1.2878925800323486, 1.2740603685379028, 1.2785553932189941, 1.2803741693496704, 1.2827602624893188, 1.2837278842926025, 1.2828136682510376, 1.2793257236480713, 1.2809339761734009, 1.2800437211990356, 1.2815622091293335, 1.28256356716156, ]
[1.093671202659607, 1.091573715209961, 1.082830786705017, 1.0865453481674194, 1.0803145170211792, 1.076967716217041, 1.0831778049468994, 1.079943299293518, 1.0776761770248413, 1.0848793983459473, 1.0753909349441528, 1.0746172666549683, 1.0778672695159912, 1.0802662372589111, 1.077156662940979, 1.0778989791870117, 1.0786792039871216, 1.0782644748687744, 1.0758284330368042, 1.0767879486083984, 1.0792880058288574, 1.072817087173462, 1.0787686109542847, 1.0779751539230347, 1.0763306617736816, 1.074414849281311, 1.0804939270019531, 1.074094533920288, 1.0731881856918335, 1.0826473236083984, 1.0769816637039185, 1.0774396657943726, 1.0771007537841797, 1.074569582939148, 1.0775978565216064, 1.0720893144607544, 1.0749214887619019, 1.0755785703659058, 1.0797066688537598, 1.07143235206604, 1.0739201307296753, 1.0716445446014404, 1.0755161046981812, 1.0771872997283936, 1.0765206813812256, 1.0772277116775513, 1.0708695650100708, 1.0792969465255737, 1.0757094621658325, 1.0733577013015747, ]
[1.0921188592910767, 1.089050054550171, 1.0934659242630005, 1.0832902193069458, 1.080397605895996, 1.0789536237716675, 1.0746372938156128, 1.0789709091186523, 1.0729236602783203, 1.077675700187683, 1.0755295753479004, 1.0708304643630981, 1.0734808444976807, 1.0732401609420776, 1.071516752243042, 1.075290560722351, 1.0747843980789185, 1.0808335542678833, 1.071441888809204, 1.07210373878479, 1.0679641962051392, 1.0724705457687378, 1.082528829574585, 1.0695774555206299, 1.07224702835083, 1.0721514225006104, 1.0703421831130981, 1.0728274583816528, 1.0728249549865723, 1.0730267763137817, 1.0649620294570923, 1.0743141174316406, 1.0711699724197388, 1.0658982992172241, 1.0722582340240479, 1.0687884092330933, 1.0686099529266357, 1.074062466621399, 1.0720221996307373, 1.0715923309326172, 1.0660184621810913, 1.078079342842102, 1.066034197807312, 1.0705617666244507, 1.0686450004577637, 1.0673977136611938, 1.0721479654312134, 1.0713415145874023, 1.0700310468673706, 1.069419026374817, ]
